6251	Golga4	3098.88408391933	0.0377282800097085	1.02649619522245	0.105531974012334	0.35750567885046	0.72071327562239	0.99984980203113	3449	3446	2763	3057	3072	3287	2815	3246	ENSMUSG00000038708	golgi autoantigen, golgin subfamily a, 4	9	118506318	118582522	1
6252	Golga5	1554.57378415664	0.0120645984138628	1.00839760610514	0.0838751211997933	0.143840011689813	0.885626806633145	0.99984980203113	1689	1534	1529	1699	1456	1417	1642	1506	ENSMUSG00000021192	golgi autoantigen, golgin subfamily a, 5	12	102469134	102497902	1
6253	Golga7	3291.16627026948	0.0804389840942512	1.05733971956934	0.0939198571636598	0.856464080371017	0.391741132922124	0.99984980203113	3485	3168	3247	3351	3190	2739	3669	3455	ENSMUSG00000015341	golgi autoantigen, golgin subfamily a, 7	8	23241353	23257074	-1
6254	Golgb1	5017.38718046172	-0.00282593442800578	-1.00196070816059	0.0771972458289488	-0.0366066742104685	0.970798621848372	0.99984980203113	6442	5145	4524	5012	5450	4531	4737	5049	ENSMUSG00000034243	golgi autoantigen, golgin subfamily b, macrogolgin 1	16	36875140	36933085	1
6255	Golim4	4136.07319426455	0.0809469603005439	1.05771207684032	0.121120043915555	0.668320103623644	0.503929283300675	0.99984980203113	4848	4475	3205	4131	4657	4691	3510	4253	ENSMUSG00000034109	golgi integral membrane protein 4	3	75875084	75956949	-1
6256	Golm1	2208.63451459864	0.161958001036392	1.11880453052469	0.093332272467224	1.73528402079	0.0826905106364346	0.99984980203113	2095	2099	2156	2192	2228	2302	2294	2058	ENSMUSG00000021556	golgi membrane protein 1	13	59634996	59675784	-1
6257	Golph3	3183.55346566672	0.14991643682933	1.10950520591639	0.0727632804291879	2.06033092440392	0.0393669155084595	0.99984980203113	3442	3023	2823	3209	3233	3274	3239	3233	ENSMUSG00000022200	golgi phosphoprotein 3	15	12321496	12351265	1
6258	Golph3l	569.596105901314	-0.00187391522676451	-1.00129974299077	0.106083126813653	-0.0176645926930137	0.985906427175843	0.99984980203113	782	474	499	655	611	480	626	503	ENSMUSG00000046519	golgi phosphoprotein 3-like	3	95588934	95619247	1
6259	Golt1b	2186.34217845728	0.0219496213003402	1.01533064505287	0.109236421034295	0.200936840410115	0.84074796067036	0.99984980203113	2110	2433	2126	2302	2143	2292	1985	2040	ENSMUSG00000030245	golgi transport 1 homolog B (S. cerevisiae)	6	142387221	142403858	1
6260	Gon4l	877.836727131172	-0.0867688563744878	-1.06198902464423	0.066641108766124	-1.30203200368412	0.192905445483214	0.99984980203113	1159	829	939	895	890	746	881	813	ENSMUSG00000054199	gon-4-like (C.elegans)	3	88835231	88910103	1
6261	Gopc	1204.67616742188	-0.0222495359247768	-1.01554173898086	0.0940972409820402	-0.23645258556543	0.813081495394367	0.99984980203113	1436	1373	1159	1119	1282	1183	1090	1173	ENSMUSG00000019861	golgi associated PDZ and coiled-coil motif containing	10	52337024	52382124	-1
6262	Gorab	864.300887420964	-0.0634154217837049	-1.04493660741233	0.110806016801095	-0.572310273525494	0.567111790904138	0.99984980203113	1054	1038	868	760	945	860	845	772	ENSMUSG00000040124	golgin, RAB6-interacting	1	163384908	163403669	-1
6263	Gorasp1	705.206481633163	0.0393339619651009	1.02763929471894	0.0708506918248337	0.555166942650996	0.578780477703046	0.99984980203113	891	676	696	655	773	617	745	672	ENSMUSG00000032513	golgi reassembly stacking protein 1	9	119925673	119937558	-1
6264	Gorasp2	4171.578099249	0.0540931970336985	1.03820633573906	0.101331775023223	0.533822653568455	0.593464239063112	0.99984980203113	4210	4405	4136	4173	4319	4630	3932	3914	ENSMUSG00000014959	golgi reassembly stacking protein 2	2	70661576	70712636	1
6265	Gosr1	1413.18650390684	0.0290569727376476	1.02034495237751	0.0518382605858363	0.560531399187935	0.575117028731005	0.99984980203113	1659	1380	1377	1435	1476	1316	1404	1346	ENSMUSG00000010392	golgi SNAP receptor complex member 1	11	76726602	76763579	-1
6266	Gosr2	4206.47361392361	0.0450630612686937	1.03172827592278	0.0723058223027625	0.623228667257298	0.533134265791131	0.99984980203113	5026	3825	3886	4588	4208	3902	4667	3873	ENSMUSG00000020946	golgi SNAP receptor complex member 2	11	103676849	103697898	-1
6267	Got1	1289.65937779333	0.209855180875871	1.15657208025359	0.117186953264635	1.79077256494561	0.0733297995370237	0.99984980203113	1147	1221	1125	1333	1259	1566	1445	1168	ENSMUSG00000025190	glutamic-oxaloacetic transaminase 1, soluble	19	43499752	43524605	-1
6268	Got1l1	13.6578139747544	0.0731838632277283	1.05203584660943	0.143171480092273	0.511162301182903	0.609237413945538	NA	12	14	15	11	12	21	8	14	ENSMUSG00000039720	glutamic-oxaloacetic transaminase 1-like 1	8	27197460	27202547	-1
6269	Got2	4096.31753051417	0.090116700493658	1.06445628349769	0.11603620779506	0.776625694738488	0.437379637442413	0.99984980203113	3903	4212	3901	4264	3879	4895	3905	3659	ENSMUSG00000031672	glutamatic-oxaloacetic transaminase 2, mitochondrial	8	95864134	95888547	-1
6270	Got2-ps1	19.6524375342746	-0.0906851297396645	-1.06487576736719	0.148222700306673	-0.611816742995753	0.54065901092786	NA	25	23	23	18	22	27	14	15	ENSMUSG00000080935	glutamatic-oxaloacetic transaminase 2, mitochondrial, pseudogene 1	5	138364260	138365552	-1
6271	Gp1bb	76.1567887415079	0.156238814849242	1.11437810283832	0.147794902049011	1.05713263910436	0.29045105701672	0.99984980203113	74	53	89	70	89	48	105	67	ENSMUSG00000050761	glycoprotein Ib, beta polypeptide	16	18620319	18622403	-1
6272	Gp49a	300.103565282066	0.0524544248566304	1.03702769599537	0.07229350777016	0.725575870843019	0.468098817610311	0.99984980203113	166	45	125	506	17	15	847	284	ENSMUSG00000089672	glycoprotein 49 A	10	51480632	51486316	1
6273	Gpaa1	999.409624459981	-0.0129670874405833	-1.00902861436233	0.0891422971142904	-0.145465035795051	0.8843437194794	0.99984980203113	1112	1007	1114	960	1048	809	1013	967	ENSMUSG00000022561	GPI anchor attachment protein 1	15	76331231	76334907	1
6274	Gpalpp1	1108.77045296849	0.057606275487117	1.04073753224718	0.0886429224451308	0.649868865986168	0.515776930545368	0.99984980203113	1326	1018	957	1239	1084	1018	1156	1131	ENSMUSG00000022008	GPALPP motifs containing 1	14	76086232	76110815	-1
6275	Gpam	508.456432324339	0.040697856683326	1.0286112634952	0.138916248488098	0.292966856838298	0.769547485136076	0.99984980203113	816	369	415	527	535	346	591	489	ENSMUSG00000024978	glycerol-3-phosphate acyltransferase, mitochondrial	19	55069734	55099451	-1
6276	Gpank1	181.815368438509	-0.110877351625471	-1.07988475128314	0.107887694060738	-1.02771083014389	0.304085871848349	0.99984980203113	215	190	215	178	195	175	155	152	ENSMUSG00000092417	G patch domain and ankyrin repeats 1	17	35121455	35124814	1
6277	Gpatch1	359.835117575552	-0.0228823928408073	-1.01598731727575	0.117497960256348	-0.194747149575059	0.845590898497101	0.99984980203113	515	338	344	342	346	257	422	339	ENSMUSG00000063808	G patch domain containing 1	7	35276536	35318440	-1
6278	Gpatch11	498.925946988337	-0.0314053701230443	-1.02200720714255	0.0866626819260093	-0.362386316983099	0.717063363107021	0.99984980203113	624	525	465	507	504	523	481	419	ENSMUSG00000050668	G patch domain containing 11	17	78835516	78848299	1
6279	Gpatch2	521.443664184309	-0.0309497630165114	-1.02168450538173	0.0921994353926797	-0.335682782488804	0.737110090775535	0.99984980203113	732	487	509	504	564	476	450	506	ENSMUSG00000039210	G patch domain containing 2	1	187215508	187351704	1
6280	Gpatch2l	767.284181936921	0.0896812962591865	1.06413507989618	0.0666066898447846	1.34643076345894	0.17816363524945	0.99984980203113	953	706	698	753	793	735	773	767	ENSMUSG00000021254	G patch domain containing 2 like	12	86241890	86291414	1
6281	Gpatch3	172.696667878607	-0.150028255386939	-1.10959120335609	0.108485715331696	-1.38293096863699	0.166686033516006	0.99984980203113	205	202	197	166	169	166	154	148	ENSMUSG00000028850	G patch domain containing 3	4	133574745	133584243	1
6282	Gpatch4	461.131027736609	0.0331401406979948	1.02323686022189	0.137823453348381	0.240453564998298	0.80997865709484	0.99984980203113	472	501	468	441	450	642	435	356	ENSMUSG00000028069	G patch domain containing 4	3	88043108	88055993	1
6283	Gpatch8	1435.81441174041	0.0178983938100108	1.01248349760698	0.100750569844995	0.177650546667354	0.858997425372532	0.99984980203113	2050	1224	1365	1398	1630	1157	1386	1443	ENSMUSG00000034621	G patch domain containing 8	11	102475915	102556392	-1
6284	Gpbar1	7.9604077953175	-0.174445512781953	-1.12853058058711	0.122384105660816	-1.4253935332536	0.154043476324737	NA	6	11	16	10	7	2	11	5	ENSMUSG00000064272	G protein-coupled bile acid receptor 1	1	74278550	74279624	1
6285	Gpbp1	2211.80530715486	0.0360226971300631	1.02528336798279	0.0645163698855644	0.558349721070143	0.57660559883944	0.99984980203113	2754	1992	2068	2350	2223	2155	2300	1995	ENSMUSG00000032745	GC-rich promoter binding protein 1	13	111425680	111490111	-1
6286	Gpbp1l1	942.472744135254	-0.114306781118358	-1.08245479807826	0.0618941538086369	-1.84681062886439	0.0647745908828027	0.99984980203113	1220	945	956	1019	955	783	953	848	ENSMUSG00000034042	GC-rich promoter binding protein 1-like 1	4	116557658	116593882	1
6287	Gpc1	6444.24144568227	-0.136279621894323	-1.0990672171838	0.137393716770267	-0.991891223979284	0.321250590624892	0.99984980203113	5603	8693	8405	5752	6318	5728	5909	5897	ENSMUSG00000034220	glypican 1	1	92831645	92860779	1
6288	Gpc2	761.106714473754	-0.0316685912467569	-1.02219369037033	0.143509539297427	-0.220672377611938	0.825347540732386	0.99984980203113	1089	619	880	694	873	402	819	860	ENSMUSG00000029510	glypican 2 (cerebroglycan)	5	138273655	138280005	-1
6289	Gpc3	1651.98131745341	-0.0735934764151593	-1.0523345853761	0.121899420994732	-0.603722936619526	0.546027862153821	0.99984980203113	4923	1191	1099	1177	2699	403	1604	1225	ENSMUSG00000055653	glypican 3	X	52272426	52613950	-1
6290	Gpc4	9389.61019526453	0.160921000987508	1.11800062987519	0.103491635509368	1.5549179428413	0.119965613477129	0.99984980203113	9539	10024	8329	8435	11110	7600	10189	9737	ENSMUSG00000031119	glypican 4	X	52053021	52165252	-1
6291	Gpc6	3955.76489920248	0.0497018701283712	1.03505101064278	0.143143007315891	0.347218289320191	0.728427331697587	0.99984980203113	4776	3176	3946	4242	4131	2064	4455	4745	ENSMUSG00000058571	glypican 6	14	116925297	117979529	1
6292	Gpcpd1	631.011809297632	0.153423211680922	1.11220537287073	0.13250757490378	1.15784483862398	0.246927361540715	0.99984980203113	856	479	533	598	700	418	777	688	ENSMUSG00000027346	glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae)	2	132529082	132587729	-1
6293	Gpd1	15.9974635037928	-0.284488971188447	-1.21797875703746	0.143165773920709	-1.98712976850185	0.0469080181546946	NA	30	24	23	12	14	6	19	8	ENSMUSG00000023019	glycerol-3-phosphate dehydrogenase 1 (soluble)	15	99717515	99725005	1
6294	Gpd1l	476.019611866533	0.0906358157628336	1.06483936857192	0.0907098194348046	0.999184171323103	0.317705482224972	0.99984980203113	641	414	410	470	539	425	492	437	ENSMUSG00000050627	glycerol-3-phosphate dehydrogenase 1-like	9	114899341	114933987	-1
6295	Gpd2	1202.13711141765	0.0433633199770819	1.03051343949091	0.134768168025242	0.321762331658021	0.747632752885935	0.99984980203113	1372	1312	1048	1178	1284	1639	968	977	ENSMUSG00000026827	glycerol phosphate dehydrogenase 2, mitochondrial	2	57237635	57370719	1
6296	Gper1	56.9900825844935	0.315614042938877	1.24454124488532	0.148366960355253	2.12725287478536	0.0333990780009169	0.99984980203113	59	28	48	56	64	45	74	80	ENSMUSG00000053647	G protein-coupled estrogen receptor 1	5	139423151	139427800	1
6297	Gphn	355.318502461083	-0.114793615251577	-1.08282013160464	0.104766266820386	-1.09571161343739	0.273204998774389	0.99984980203113	515	291	375	399	364	294	342	301	ENSMUSG00000047454	gephyrin	12	78226655	78684767	1
6298	Gpi1	9959.32658084597	0.0720899844881667	1.0512384754087	0.138291794724414	0.521288950163868	0.602165497383544	0.99984980203113	9058	11098	9496	9918	9857	13869	8399	8381	ENSMUSG00000036427	glucose phosphate isomerase 1	7	34202122	34230289	-1
6299	Gpkow	1118.95512860703	0.0181659627871792	1.01267129495138	0.0676622986271748	0.26847983523698	0.788329994440569	0.99984980203113	1392	1054	1014	1207	1165	1014	1124	1029	ENSMUSG00000031148	G patch domain and KOW motifs	X	7697131	7710262	1
6300	Gpld1	29.8890507651771	-0.00362510550601518	-1.00251589121674	0.144789939271446	-0.0250369985943498	0.980025452239724	NA	42	18	34	33	24	14	44	42	ENSMUSG00000021340	glycosylphosphatidylinositol specific phospholipase D1	13	24943152	24990753	1
6301	Gpm6a	92.4000901529702	-0.354075627599501	-1.27816636427921	0.135723962851901	-2.60879228810803	0.00908623768818764	0.693837082436049	362	80	74	92	69	26	84	67	ENSMUSG00000031517	glycoprotein m6a	8	54954728	55060877	1
6302	Gpm6b	2078.31686286287	-0.3606125252697	-1.28397091759778	0.144367225059943	-2.49788360980112	0.0124937206671604	0.794635983954515	3334	2648	2400	2287	2027	842	2157	1790	ENSMUSG00000031342	glycoprotein m6b	X	166238911	166388988	1
6303	Gpn1	585.819002442379	0.00526341485981047	1.00365498439461	0.0777217840642204	0.0677212305813951	0.94600754854707	0.99984980203113	689	561	592	606	593	587	631	502	ENSMUSG00000064037	GPN-loop GTPase 1	5	31494741	31512904	1
6304	Gpn2	312.314762416433	-0.0364356776959407	-1.02557690383264	0.134617248640184	-0.270661286454672	0.786651554640704	0.99984980203113	322	376	343	280	300	389	270	254	ENSMUSG00000028848	GPN-loop GTPase 2	4	133584362	133591735	1
6305	Gpn3	375.342418415214	0.103601345589263	1.07445223254931	0.0972530366872461	1.0652762023507	0.286750958615794	0.99984980203113	456	327	381	343	430	410	392	320	ENSMUSG00000029464	GPN-loop GTPase 3	5	122371876	122382902	1
6306	Gpnmb	6975.54083595817	-0.155480138869511	-1.11379223429831	0.149128864758958	-1.04258916689816	0.297138608680106	0.99984980203113	6500	11401	8260	5574	6546	6727	8351	5133	ENSMUSG00000029816	glycoprotein (transmembrane) nmb	6	49036518	49058182	1
6307	Gpr1	16.7137304685	0.0445418437288704	1.03135559997254	0.118864624317777	0.374727501849422	0.707863136657693	NA	8	17	10	27	7	34	7	19	ENSMUSG00000046856	G protein-coupled receptor 1	1	63182691	63214543	-1
6308	Gpr107	3069.31496351057	0.0205769415487578	1.01436504875856	0.0872864846166554	0.23574029403438	0.813634200802807	0.99984980203113	3477	3144	2995	3097	3097	2478	3252	3199	ENSMUSG00000000194	G protein-coupled receptor 107	2	31152316	31218775	1
6309	Gpr108	1580.47218485458	0.067590014899254	1.04796462259311	0.0603365145255253	1.12021742440326	0.26262112050229	0.99984980203113	1824	1518	1578	1519	1579	1458	1633	1544	ENSMUSG00000005823	G protein-coupled receptor 108	17	57234914	57247641	-1
6310	Gpr135	23.6246108511268	0.14413600379954	1.10506865543038	0.148895556889763	0.968034283966264	0.333027247808954	NA	27	14	28	18	25	13	29	30	ENSMUSG00000043398	G protein-coupled receptor 135	12	72069618	72070991	-1
6311	Gpr137	767.168679726101	-0.0189070602781716	-1.01319162733391	0.082728409005667	-0.22854374338175	0.819223553492182	0.99984980203113	936	775	810	720	746	634	825	735	ENSMUSG00000024958	G protein-coupled receptor 137	19	6938069	6942450	-1
6312	Gpr137b	850.505327534355	-0.00235929801272283	-1.00163667866454	0.100539315106994	-0.0234664221674084	0.981278222333927	0.99984980203113	1069	776	849	884	747	783	1033	777	ENSMUSG00000021306	G protein-coupled receptor 137B	13	13357623	13393624	-1
6313	Gpr137b-ps	111.81632770351	0.200654094038522	1.14921927388624	0.134446033978311	1.49245082284013	0.135581000091936	0.99984980203113	132	73	97	120	122	90	147	111	ENSMUSG00000097715	G protein-coupled receptor 137B, pseudogene	13	12619084	12650297	-1
6314	Gpr137c	28.277730822468	-0.16079159379415	-1.11790035169364	0.150132699683055	-1.07099648599936	0.284171009676689	NA	44	24	33	33	30	22	20	34	ENSMUSG00000049092	G protein-coupled receptor 137C	14	45219719	45281230	1
6315	Gpr146	76.6990391736234	-0.199328586488659	-1.14816388850466	0.139005525472331	-1.43396160556463	0.151583219764659	0.99984980203113	134	74	75	80	66	54	85	72	ENSMUSG00000044197	G protein-coupled receptor 146	5	139377697	139396415	1
6316	Gpr149	714.455376267434	0.0397022512403418	1.02790166260121	0.143148110141708	0.277350858499208	0.78151071118965	0.99984980203113	245	962	738	802	590	1185	528	673	ENSMUSG00000043441	G protein-coupled receptor 149	3	62529077	62605140	-1
6317	Gpr153	2695.44682488594	-0.140045200533707	-1.10193963979065	0.104121688048669	-1.34501469538456	0.178620488959845	0.99984980203113	3734	2584	3071	2677	2819	1850	2734	2560	ENSMUSG00000042804	G protein-coupled receptor 153	4	152274232	152285337	1
6318	Gpr155	102.667626035089	-0.0303054327390107	-1.02122830690594	0.149315992828256	-0.202961733468619	0.839164941937212	0.99984980203113	196	71	99	89	97	42	131	116	ENSMUSG00000041762	G protein-coupled receptor 155	2	73341506	73386572	-1
6319	Gpr157	94.9660058298181	-0.0954053391508814	-1.06836553353298	0.142428016426667	-0.669849525005522	0.502953718964166	0.99984980203113	133	78	110	102	83	55	101	93	ENSMUSG00000047875	G protein-coupled receptor 157	4	150087365	150105927	1
6320	Gpr161	635.199248246069	0.00564594480142879	1.00392113834633	0.115077994601298	0.0490618977241468	0.96086996803135	0.99984980203113	912	504	597	673	660	486	648	669	ENSMUSG00000040836	G protein-coupled receptor 161	1	165295789	165326745	1
6321	Gpr162	14.9950194257067	0.00444700590497217	1.00308718517608	0.142307391833771	0.031249296664552	0.9750707260378	NA	26	9	14	15	11	11	24	10	ENSMUSG00000038390	G protein-coupled receptor 162	6	124858444	124863917	-1
6322	Gpr173	264.291912118923	-0.112636280022401	-1.08120214565016	0.130848304048226	-0.860815742639567	0.389339533133126	0.99984980203113	402	250	253	280	285	171	219	286	ENSMUSG00000056679	G-protein coupled receptor 173	X	152343598	152368704	-1
6323	Gpr176	2056.7400048235	0.0595647645164348	1.04215131486037	0.149999707124086	0.397099205448184	0.691294305832807	0.99984980203113	1089	2451	2194	2254	1868	2654	1686	1830	ENSMUSG00000040133	G protein-coupled receptor 176	2	118277110	118373419	-1
6324	Gpr180	1066.75849062722	0.050031255599406	1.03528735282002	0.0759916920367872	0.658377965517416	0.510295290558891	0.99984980203113	1173	1051	1036	1103	1029	1019	1067	1025	ENSMUSG00000022131	G protein-coupled receptor 180	14	118137127	118164232	1
6325	Gpr183	13.7427018365628	0.0520324437415526	1.03672441491478	0.0810560026597277	0.641932022727352	0.520917321035219	NA	10	3	6	24	0	2	33	11	ENSMUSG00000051212	G protein-coupled receptor 183	14	121952331	121965193	-1
6326	Gpr19	78.1898215123205	0.0350892633124986	1.02462021700216	0.150072349822772	0.233815645280009	0.815128103028367	0.99984980203113	109	49	82	83	78	37	97	82	ENSMUSG00000032641	G protein-coupled receptor 19	6	134869093	134897925	-1
6327	Gpr27	15.7861233684216	-0.0618976873834224	-1.04383789821205	0.106375767320308	-0.58187770525821	0.560649058699763	NA	54	8	9	12	10	2	31	12	ENSMUSG00000072875	G protein-coupled receptor 27	6	99692679	99693818	1
6328	Gpr35	23.6643416425909	-0.026242186790989	-1.01835613797268	0.142191739817861	-0.184554931422906	0.853578138102656	NA	11	27	36	25	32	24	20	13	ENSMUSG00000026271	G protein-coupled receptor 35	1	92950865	92986391	1
6329	Gpr39	99.5042574170267	0.0618472041461456	1.04380137254805	0.146436219289098	0.422349091272598	0.672770230835758	0.99984980203113	138	139	49	69	98	170	66	81	ENSMUSG00000026343	G protein-coupled receptor 39	1	125676995	125873862	1
6330	Gpr45	65.5631923937425	0.0849347003881447	1.06063973334962	0.147197849854761	0.577010469052022	0.563932383371587	0.99984980203113	55	82	70	49	82	75	57	57	ENSMUSG00000041907	G protein-coupled receptor 45	1	42952872	43035456	1
6331	Gpr63	30.2771837040419	0.116909324175776	1.08440924974506	0.149394461160412	0.782554609238455	0.433888705215454	NA	37	33	19	28	35	31	34	34	ENSMUSG00000040372	G protein-coupled receptor 63	4	24966407	25009233	1
6332	Gpr65	15.1946304336221	0.0698289061094501	1.04959220169374	0.096430358923964	0.724138195570864	0.468980897333375	NA	12	6	10	21	2	2	47	18	ENSMUSG00000021886	G-protein coupled receptor 65	12	98268635	98276624	1
6333	Gpr75	13.9800855011597	-0.0788850325193762	-1.05620145395376	0.142347815872833	-0.554171007371468	0.579461818119043	NA	26	12	13	14	8	11	9	16	ENSMUSG00000043999	G protein-coupled receptor 75	11	30885358	30893729	1
6334	Gpr84	15.9825853624518	0.0838608979810575	1.05985058961399	0.0891932726331321	0.940215506229852	0.347107029550498	NA	10	2	6	27	3	2	44	15	ENSMUSG00000063234	G protein-coupled receptor 84	15	103308236	103310438	-1
6335	Gpr85	154.90051260239	0.0285219644438898	1.01996663832658	0.109341843857039	0.260851321303684	0.794207165409128	0.99984980203113	204	140	138	162	160	141	147	166	ENSMUSG00000048216	G protein-coupled receptor 85	6	13834458	13839942	-1
6336	Gpr88	80.7037723726597	-0.11335535570475	-1.08174117845695	0.119145260677548	-0.951404655628995	0.341398997881605	0.99984980203113	253	26	69	93	85	9	73	83	ENSMUSG00000068696	G-protein coupled receptor 88	3	116249654	116253503	-1
6337	Gpr89	676.02805006856	0.069615558242421	1.04943699792959	0.0788206188648924	0.883215067896765	0.377120081955093	0.99984980203113	841	594	621	706	662	631	738	631	ENSMUSG00000028096	G protein-coupled receptor 89	3	96868281	96905346	-1
6338	Gprasp1	990.644074161807	-0.157233391589712	-1.1151466066689	0.143573726374813	-1.09514042408594	0.273455121159174	0.99984980203113	1987	833	876	982	1023	602	938	894	ENSMUSG00000043384	G protein-coupled receptor associated sorting protein 1	X	135742733	135803474	1
6339	Gprasp2	95.8819008465141	-0.157691110080324	-1.11550046121595	0.13077152159081	-1.2058520705582	0.227874533994516	0.99984980203113	326	49	83	76	101	22	88	82	ENSMUSG00000072966	G protein-coupled receptor associated sorting protein 2	X	135839034	135844730	1
6340	Gprc5a	604.442515332655	0.0977671601326819	1.07011597601295	0.138360862264668	0.706609936743997	0.479808912132122	0.99984980203113	408	758	578	429	489	1510	454	326	ENSMUSG00000046733	G protein-coupled receptor, family C, group 5, member A	6	135065651	135084709	1
6341	Gprc5b	280.890502428867	0.0621634206847689	1.04403018281159	0.147373086695145	0.421809857408768	0.673163810090576	0.99984980203113	282	301	272	266	268	444	208	219	ENSMUSG00000008734	G protein-coupled receptor, family C, group 5, member B	7	118972040	118995211	-1
6342	Gprc5c	115.537309673565	-0.187335993339489	-1.13865918376386	0.147538379803858	-1.26974414107393	0.204175783871612	0.99984980203113	309	115	84	90	145	58	99	77	ENSMUSG00000051043	G protein-coupled receptor, family C, group 5, member C	11	114851152	114872617	1
6343	Gprin1	23.7685396621575	0.168827452897477	1.12414446745557	0.148444778135882	1.13730812910736	0.255409497637193	NA	22	24	25	13	26	19	27	38	ENSMUSG00000069227	G protein-regulated inducer of neurite outgrowth 1	13	54736671	54749874	-1
6344	Gprin2	7.93428605416802	0.00413469155080303	1.00287006055117	0.135227462642618	0.0305758273504714	0.975607820114297	NA	9	11	7	6	9	5	11	7	ENSMUSG00000071531	G protein regulated inducer of neurite outgrowth 2	14	34194441	34201633	-1
6345	Gps1	2524.62746216233	0.0654307492992093	1.04639731878956	0.092134159201613	0.710168192407662	0.477599842836115	0.99984980203113	2655	2524	2498	2548	2427	2771	2494	2251	ENSMUSG00000025156	G protein pathway suppressor 1	11	120784272	120789102	1
6346	Gps2	431.948154406084	-0.193284895652738	-1.14336409851116	0.0903755527586376	-2.13868562628807	0.0324611374945569	0.99984980203113	642	432	447	455	420	346	457	355	ENSMUSG00000023170	G protein pathway suppressor 2	11	69913888	69916591	1
6347	Gpsm1	1070.42746694618	-0.0152123138237366	-1.0106001602418	0.109620857750352	-0.138772074365453	0.88963026186055	0.99984980203113	1500	948	1055	1055	1113	760	1139	1089	ENSMUSG00000026930	G-protein signalling modulator 1 (AGS3-like, C. elegans)	2	26315515	26348237	1
6348	Gpsm2	1423.87356378563	-0.133967738829686	-1.09730739960295	0.145860723698618	-0.918463417928011	0.358376302437785	0.99984980203113	2501	1340	1524	1227	1702	757	1728	1049	ENSMUSG00000027883	G-protein signalling modulator 2 (AGS3-like, C. elegans)	3	108678638	108722309	-1
6349	Gpsm3	41.8412391032926	0.068075328406831	1.04831721057979	0.14966384805127	0.454854858359053	0.649213660719175	0.99984980203113	49	30	50	37	39	23	66	31	ENSMUSG00000034786	G-protein signalling modulator 3 (AGS3-like, C. elegans)	17	34589806	34591754	1
6350	Gpt	73.5787649461437	0.0399179574449355	1.02805536198784	0.144567182349518	0.276120463829934	0.782455543575466	0.99984980203113	114	57	76	59	95	52	67	68	ENSMUSG00000022546	glutamic pyruvic transaminase, soluble	15	76696764	76699674	1
6351	Gpt2	1181.83850379681	0.0903042463996279	1.06459466852633	0.139251068333938	0.648499487149853	0.516661942423425	0.99984980203113	1510	789	1087	1358	1354	747	1285	1192	ENSMUSG00000031700	glutamic pyruvate transaminase (alanine aminotransferase) 2	8	85492576	85527560	1
6352	Gpx1	5910.82864531479	-0.0325689987316221	-1.02283185581644	0.144514046453047	-0.225369087164852	0.821692157940223	0.99984980203113	5585	7535	6464	5310	6076	8033	5302	4271	ENSMUSG00000063856	glutathione peroxidase 1	9	108338903	108340343	1
6353	Gpx3	3078.30000646748	0.228241445046012	1.1714062077887	0.148130942650709	1.54080869912643	0.123363351627795	0.99984980203113	3893	1617	2876	2766	2865	2062	4850	3627	ENSMUSG00000018339	glutathione peroxidase 3	11	54902453	54910377	1
6354	Gpx4	5212.5768956174	0.0416974116285805	1.02932417211452	0.128082850857706	0.325550308642835	0.74476461354913	0.99984980203113	4575	5826	5392	5274	4783	6171	5018	4384	ENSMUSG00000075706	glutathione peroxidase 4	10	80047166	80056439	1
6355	Gpx7	1197.88406974439	-0.0783290141224614	-1.05579446961546	0.133472010405605	-0.586857228601182	0.557299597587121	0.99984980203113	1616	1048	1317	1274	1210	678	1408	1174	ENSMUSG00000028597	glutathione peroxidase 7	4	108400390	108406961	-1
6356	Gpx8	2882.09864382806	-0.0338080049736129	-1.02371065511839	0.105331729021557	-0.320966961120459	0.748235428498962	0.99984980203113	3188	3260	2726	3017	2899	3205	2588	2427	ENSMUSG00000021760	glutathione peroxidase 8 (putative)	13	113042763	113046388	-1
6357	Gramd1a	2331.35215855191	0.068842593312627	1.04887488278716	0.0697934415738297	0.986376251983549	0.323948514167966	0.99984980203113	2887	2082	2367	2193	2502	2000	2401	2327	ENSMUSG00000001248	GRAM domain containing 1A	7	31130127	31155896	-1
6358	Gramd1b	555.20814849994	0.120730416709718	1.08728520078279	0.134879938192894	0.895095433221949	0.370736074992406	0.99984980203113	793	372	482	566	600	397	688	546	ENSMUSG00000040111	GRAM domain containing 1B	9	40293233	40531383	-1
6359	Gramd1c	72.9000686506463	-0.159029807049713	-1.11653603012949	0.140647211193179	-1.13070003806393	0.258181365331165	0.99984980203113	105	68	91	71	77	52	53	81	ENSMUSG00000036292	GRAM domain containing 1C	16	43980350	44027945	-1
6360	Gramd2	27.0296658683928	-0.0262201676690752	-1.01834059543861	0.14156852344178	-0.185211846755315	0.853062877479835	NA	20	40	31	23	37	38	19	22	ENSMUSG00000074259	GRAM domain containing 2	9	59680144	59718874	1
6361	Gramd3	548.150618219488	0.0595990668545976	1.04217609393758	0.0692398254899882	0.860762811472069	0.389368690916859	0.99984980203113	666	538	504	537	571	540	537	513	ENSMUSG00000001700	GRAM domain containing 3	18	56432132	56503792	1
